Program ID,Program Title,Institution,Location,Primary Language,Language,Study Format,Duration (in semesters),Total Credits (in ECTS),Degree Type,Specialization,Modality,Tuition Fees,Academic Admission Requirements,Language Admission Requirements,Course Code,Course Title,Course Credits (in ECTS),Course Description,Prerequisites
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAK18000U,Natural Language Processing NLP Block 1,7.5,"Have you ever wondered how to build a system that can process text automatically, for example translate between languages, reveal syntactic structure, or extract semantic information?  

In this class we will explore fundamental algorithms and models for natural language processing, and describe the application of these algorithms and models to key problems in natural language processing, such as POS tagging, syntactic, semantic and discourse analysis, and machine translation. 

The main focus will be on the practical implementation of methods for syntactic parsing. The format of the class consists of lectures (including guest lectures), student presentations, and project work.

Academic objectives
See the curriculum:

MA-level 
2019 curriculum

See all the curriculums.",Not available
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAK24002U,Deep Learning Block 2,7.5,"Deep learning has pushed the boundaries in Artificial Intelligence (AI) and has been outperforming the state-of-the-art in numerous applications across a wide range of domains. These include object classification in images and natural language processing tasks such as automatic translation. This course will give you insight into the foundational methods in deep learning and techniques for effectively training deep networks.

Knowledge of
Convolutional neural networks
Transformers
Message passing and graph neural networks
Generative neural networks such as variational autoencoders
Basic strategies for interpretability of deep neural networks
Training methodology
 Skills to
Select appropriate methodology to solve deep learning problems
Implement selected deep learning algorithms
Design and train deep learning algorithms
 Competences to
Reflect upon the capabilities and limitations of deep learning algorithms
Recognise and describe possible applications of deep learning methodology
Design, optimise and use deep models
Apply the learned methodology to applications in analysis of real-world data such as images, sound and text
Analyse deep learning algorithms","Academic qualifications corresponding to:

1. Linear algebra corresponding to the course Lineær Algebra i datalogi (LinAlgDat).
2. Calculus corresponding to the courses Introduktion til matematik i naturvidenskab (MatIntroNat) and Matematisk Analyse (MatAn).
3. Basic statistics and probability theory corresponding to the course Sandsynlighedsregning og statistik (SS).
4. Machine learning corresponding to Machine Learning A (MLA). Please note that this course includes basic deep learning.
5. Programming experience in Python."
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAK21003U,Online and Reinforcement Learning OReL Block 3,7.5,"In the classical machine learning data are collected and analysed offline and it is assumed that new data come from the same distribution as the data that the algorithm was trained on. If not, all the theoretical guarantees become void and the empirical performance may deteriorate dramatically. But what if we want to design an algorithm for playing chess? The opponent is not going to sample the moves from a fixed distribution.
 Online and reinforcement learning break out of the static realm and move into the realm of perpetual cycle of getting new information, analysing it, and executing actions based on the updated estimation of reality. We consider agents (computer programs, robots, living beings) learning based on interactions with (real or simulated) environments. Examples include problems like repeated investment in the stock market, spam filtering, online advertising, online routing, medical treatments, games, and robotics. It allows to model a much richer range of problems, including problems with limited feedback, problems with delayed feedback, and even adversarial problems, where the environment deliberately acts against the algorithm (as, for example, in chess or spam filtering). At the same time it stimulates the development of fascinating mathematical tools for developing and analyzing algorithms for these problems.
In the course we will cover:
The notion of regret: the evaluation measure, which replaces generalization error in offline learning and makes it possible to define and analyse learning in adversarial environments
Various forms of feedback, including full-information and limited [bandit] feedback
 We will introduce the following basic online learning settings, algorithms, and their analysis:
Follow the Leader algorithm
Prediction with expert advice: the Hedge / Exponential Weights algorithm
Stochastic and adversarial multiarmed bandits: UCB1 and EXP3 algorithm
Contextual bandits: EXP4 algorithm
And the following basic reinforcement learning settings, algorithms, and their analysis:
Markov Decision Processes (MDPs)
Monte Carlo Methods for reinforcement learning
Dynamic programming for reinforcement learning
Temporal Difference Learning (e.g., Q-Learning)
Reinforcement learning using function approximators (e.g., Deep Q-Learning)
Online reinforcement learning: average-reward and discounted settings
 We will also cover a few advanced topics. The selection of advanced topics will depend on the lecturers and will be announced on Absalon.
The students will learn tools for theoretical analysis of most of the algorithms studied at the course and implement them in Python.
The course will bring the students up to a level sufficient for writing a master thesis in the domain of online and reinforcement learning.
 WARNING: If you have not taken DIKU's Machine Learning A course, please, carefully check the ""Recommended Academic Qualifications"" box below. Machine Learning courses given at other places do not necessarily prepare you well for this course, because DIKU's machine learning courses have a stronger theoretical component than average machine learning courses offered elsewhere. It is not advised taking the course if you do not meet the academic qualifications.

Knowledge of
Evaluation measures used in online and reinforcement learning
Basic online learning settings
Basic reinforcement learning settings
Basic algorithms for online and reinforcement learning problems
Basic tools for theoretical analysis of these algorithms
 Skills in
Reading and understanding recent scientific literature in the field of online and reinforcement learning
Formalizing and solving online and reinforcement learning problems
Applying the knowledge obtained by reading scientific papers
Analyzing online and reinforcement learning algorithms and implementing them
 Competences in
Understanding advanced methods, and applying the knowledge to practical problems
Planning and carrying out self-learning","It is assumed that the students have successfully passed the ""Machine Learning A"" course offered by the Department of Computer Science (DIKU) (or the older “Machine Learning” course). Be aware that machine learning courses offered outside DIKU do not necessarily prepare you well for the course.

The course requires a strong mathematical background. It is suitable for computer science master students, as well as students from mathematics (statistics, actuarial math, math-economics, etc) and physics study programs, who have basic Python programming skills.
Students from other study programs should have their math skills at least at the level of computer science bachelor, and basic Python programming skills. Under https://sites.google.com/diku.edu/machine-learning-courses/orel we provide concrete topics and exercises from the Machine Learning A course that we rely on in OReL."
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAK22001U,Machine Learning B MLB Block 4,7.5,"The course is a continuation of Machine Learning A course and provides deeper theoretical foundations of machine learning and a number of advanced theoretically grounded learning techniques. A tentative list of topics includes:
Basics in Optimization Theory
Basic properties of functions: convexity, Lipschitzness, gradients, subgradients, etc.
Constrained optimization and the method of Lagrange multipliers
Stochastic Gradient Descent (SGD)
Convergence proof for SGD
Alternating optimization methods
Basics of Information Theory
Entropy
Relative entropy (the Kullback-Leibler divergence)
The method of types
kl inequality for concentration of measure
Advanced techniques for analysing generalisation power of learning algorithms
Vapnik-Chervonenkis (VC) analysis
VC analysis of SVMs
VC lower bound
PAC-Bayesian analysis
PAC-Bayesian analysis of majority vote
Bernstein-type concentration inequalities, with applications to analysis of learning algorithms
Kernel Methods
Kernels and RKHS
SVMs
Ensemble classifiers and weighted majority vote
Boosting technique
AdaBoost
XGBoost
Bayesian inference
Basic concepts
Difference between Bayesian and frequentist views
 WARNING: If you have not taken DIKU's Machine Learning A course, please, carefully check the ""Recommended Academic Qualifications"" box below. Machine Learning courses given at other places do not necessarily prepare you well for this course, because DIKU's machine learning courses have a stronger theoretical component than average machine learning courses offered elsewhere. It is not advised taking the course if you do not meet the academic qualifications.

At course completion, the successful student will have:
Knowledge of
advanced understanding of the concept of generalisation;
advanced tools for analysis of generalisation power of machine learning algorithms;
the mathematical foundations of selected advanced machine learning algorithms.
 Skills in
deriving advanced generalisation bounds for expected prediction quality;
applying advanced linear and non-linear techniques for classification and regression;
implementing selected advanced machine learning algorithms;
visualising and evaluating results obtained with machine learning techniques;
using software libraries for solving machine learning problems.
 Competences in
recognising and describing possible applications of machine learning;
formalising and rigorously analysing machine learning problems;
comparing, appraising and selecting machine learning methods for specific tasks;
solving real-world data mining and pattern recognition problems by using machine learning techniques.","It is assumed that the students have successfully passed Machine Learning A course. Machine Learning courses given at other places do not necessarily prepare you well for this course.
Please, check the self-preparation assignment at https://sites.google.com/diku.edu/machine-learning-courses/mlb.

The course requires strong mathematical skills and background corresponding to what is achieved on the BSc. in Machine Learning and Data Science. In particular:

1. Knowledge of Linear Algebra corresponding to Lineær algebra i datalogi course (LinAlgDat)

2. Knowledge of Calculus corresponding to Introduktion til matematik i naturvidenskab (MatintroNat) or Matematisk analyse og sandsynlighedsteori i datalogi (MASD).

3.Knowledge of Probability Theory corresponding to Sandsynligheds-regning og statistik (SS), Grundlæggende statistik og sandsynlighedsregning (GSS) or Matematisk analyse og sandsynlighedsteori i datalogi (MASD) and Modelling analysis of data (MAD).

4.Knowledge of Discrete Mathematics corresponding to Diskret matematik og formelle sprog (DMFS), Diskret Matematik of Algoritmer (IDMA) or Diskret Matematik og algoritmer (DMA).

5. Knowledge of programming corresponding to Programmering og problemløsning (PoP) and experience with programming in Python."
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAK10005U,Medical Image Analysis MIA Block 1,7.5,"Medical diagnosis, prognosis and quantification of progression is in general based on biomarkers. These may be blood or urine markers, but currently, imaging is taking over as a more indicative biomarker for many purposes.
This course will give an introduction to medical image formation in the different scanning modalities: X-ray, CT, MR, fMRI, PET, US etc. We will continue with the underlying image analysis disciplines of segmentation, registration and end with specific machine learning applications in clinical practise. A key to achieving success in the medical image analysis is formal evaluation of methodologies, thus an introduction to performance characterisation will also be a central topic.

We will use techniques from image analysis and real-world examples from the clinic.

The course aims to provide sufficient background knowledge for doing master theses (specialer) as well as student projects within medical image analysis.
 The course is primarily aimed at students from computer science, physics and mathematics with an interest in applications to medical image analysis and related technologies.

The student will at the end of the course have:
 Knowledge of
Physics of X-ray formation.
Computed tomography.
Magnetic Resonance Imaging.
Functional MRI.
Positron Emission Tomography.
Single Photon Emission Tomography.
Medical statistics.
Segmentation/Pixel classification.
Shape modelling and statistics.
Rigid & Non-rigid registration + Multi-modal registration.
Machine learning with medical data
Applications in lung diseases.
Applications in neurology.
 Skills in
Explaining the basics of the underlying physics behind medical image acquisition techniques such as CT, MRI and PET. 
Explaining the role of medical image analysis in relation to detection and prognosis of pathologies and clinical investigations.
Reading and implementing methods described in the scientific literature in the field of medical imaging.
Finding and using existing tools within medical image analysis and assessing the quality of the output produced.
Applying the implemented methods to medical images with the purpose of analysing a specific pathology.

Competences in
Analysing, creating and using pipelines of methods for the purpose of analysing medical images in a scientific context.
Understanding the fundamental challenges in medical image analysis.
Understanding the representation of images in a computer.","The students are expected to have a mature and operational mathematical knowledge. Linear algebra, geometry, basic mathematical analysis, and basic statistics are mandatory disciplines.

In the course, we will be using Python as the programming language, and programming skills in Python are highly recommended.

Academic qualifications equivalent to a BSc degree are recommended."
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAK14008U,Programming Massively Parallel Hardware PMPH Block 1,7.5,"In simple words, the aim of the course is to teach students how to write programs that run fast on highly-parallel hardware, such as general-purpose graphics processing units (GPGPUs), which are now mainstream. Such architectures are however capricious; unlocking their power requires understanding their design principles and also specialised knowledge of code transformations, for example, aimed at optimising locality of reference, the degree of parallelism, etc. As such, this course is organised into three tracks: hardware, software, and lab.
 
The Software Track teaches how to think parallel. We introduce the map-reduce functional programming model, which builds programs naturally, like puzzles, from a nested composition of implicitly-parallel array operators, which are rooted in the mathematical structure of list homomorphisms. We reason about the asymptotic (work and depth) properties of such programs and discuss the flattening transformation, which converts (all) arbitrarily-nested parallelism to a more-restricted form that can be directly mapped to the hardware. We then turn our attention to legacy-sequential code written in programming languages such as C. In this context we study dependence analysis, as a tool for reasoning about loop-based optimisations (e.g., Is it safe to execute a given loop in parallel, or to interchange two loops?). As time permits, we may cover more advanced topics, for example, related to dynamic analysis for optimising locality of reference.
 The Hardware Track studies the design space of the critical components of parallel hardware: processor, memory hierarchy and interconnect networks.  We will find out that modern hardware design is governed by old ideas, which are merely adjusted or combined in different ways.
 The Lab Track applies the theory learned in the other tracks. We will review the fundamental ideas that govern the GPGPU design and potential performance bottlenecks.  We will quickly learn several parallel-programming models, and we will get our hands dirty by putting in practice the optimisations learned in the software track. We will use (the in-house developed) Futhark to write nested-parallel programs, to demonstrate flattening, and as a baseline. We will use OpenMP and CUDA to write ""parallel-assembly"" code for multi-core and GPGPU execution, respectively.

Knowledge of
The types and semantics of data-parallel operators.
Analyses for identifying and optimising parallelism and locality of reference, e.g., flattening, dependence analysis.
The main hardware-design techniques for supporting parallelism at processor, memory hierarchy and interconnect levels.
 Skills in
Implementing parallel programs in high-level (Futhark) and lower-level programming models (OpenMP, CUDA).
Applying (by hand) the flattening transformation on specific instances of data-parallel programs.
Applying (by hand) various ""imperative"" code transformations (such as loop interchange, loop distribution, block and register tiling) for optimising the degree of parallelism and locality of reference.
Testing, measuring the impact of applied optimisations and characterising the performance of parallel programs.
 
Competences in
Reasoning about the work-depth asymptotic behaviour of specific instances of data-parallel programs.
Reasoning based on dependence analysis about the (in)correctness of specific instances of loop parallelisation and related optimisations.
Identifying an effective parallelisation solution for a given application.","The course syllabus assumes knowledge of hardware architecture, programming languages, compilers, data-structures and algorithms, linear algebra, and most importantly programming competences in C/C++ (and basic knowledge of F#/Haskell would be great). For example, at DIKU, these can be acquired through the corresponding BSc courses (or through self-study).

Academic qualifications equivalent to a BSc degree is recommended."
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAK21007U,Software Security SOS Block 1,7.5,"The course is focused on software security studied from a programming language perspective. The course will present a variety of techniques based on programming language semantics that serve to improve or guarantee the security of a program. Topics that will be covered in the course include information-flow control, vulnerability analysis, and software-fault isolation and sand-boxing.  We will address the problem of security of a variety of languages (high- and low-level) coming from different programming paradigms.  The course will provide introductions to relevant program analysis techniques such as abstract interpretation and type systems and demonstrate their applications on a selection of use cases.

Knowledge of
Basic software security policies, their formalisation as program properties.
The role of a precise (formal) semantics for a programming language in developing  techniques for enforcing security policies.
 Skills to
Describe properties relevant to software security and define what they mean precisely. 
Formalize ideas and concepts into rigorous definitions and make falsifiable (or provable) statements about them.
 Competences to
Read, assess and communicate research papers in language-based security.
Apply central results in the given area of studies.",Proactive Computer Security (PCS) and Semantics and Types (SaT) are recommended
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAK25001U,"Empirical Research Methods in Computer
Science ERMCS Block1",7.5,"This course teaches students to design and evaluate empirical research in computer science. Students will acquire knowledge of central ideas about research quality and an understanding of how research is planned, conducted and analysed. On completion of the course, students will be prepared to select and use research methods in their projects (e.g. master's theses and dissertations) and to read and use the results of empirical research. Participants will also learn to critically evaluate results and sources of bias/error in the research of others.  The course focuses on empirical research in all areas of computer science, including software engineering, human-computer interaction, natural language processing, graphics, and artificial intelligence.

Knowledge of
Notions of research quality, including validity, credibility, reliability, transparency, ethics, and integrity 
Types of empirical research methods, including observation, experiments, field studies, interviews, surveys, archival research, crowdsourcing  
Tradeoffs in research, including between realism, precision, and generalizability 
Different research traditions and their underlying philosophies 
 Skills in
Formulating research questions 
Planning and analyzing research of the types noted above 
Analysis and representation of qualitative and quantitative data 
 Competences in
Analyzing research papers with respect to their quality and choice of method 
Interpreting and drawing conclusions from quantitative and qualitative data",Academic qualifications equivalent to a BSc degree are recommended.
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAK15004U,Computer Game Development Project DADIU Block 1+2,30.0,"The purpose of this course is to teach the art and science of creating computer games.
During the course, students will be creating their own sub-engine part that will be integrated into the games being produced. The engine that must be designed and implemented has to add something new. For instance, one may implement algorithms to support data-driven character animation or procedural generation of terrain or worlds. The particular requirements for what the engine needs to solve change from year to year.

This course is given in collaboration with the Danish National Academy of Digital Interactive Entertainment (DADIU).  Students from different universities and art schools are taught together in 3 phases: Joint curriculum, Game Workshop, and Graduation Game. Computer Science students are given the role of game programmer, possibly lead programmer.
The course is particularly relevant for students wishing to work with computer game creation after their studies.

Having completed this course, the student will have

Knowledge of
The theoretical basis for creating computer games.
Different aspects and phases of the game development process.
The key elements for successful teamwork.
A concrete game implementation platform and development environment.

Skills to
Analyse and select the best algorithms and/or data structures for solving a given problem in a computer game.
Implement complex program components for game logic, visual presentation, and/or player interaction.
Evaluate, and possibly optimize, the performance of a computer game.

Competences to
Cooperate with a game production team as a game programmer.
Participate in inter-disciplinary teamwork with multiple member roles, both technical and artistic.
Take professional responsibility for a well-defined component or aspect of a large software development project.","It is recommended that you have passed all the mandatory courses in the first year of the MSc programme before taking DADIU (i.e. AP, AADS, ML and ACS).

Academic qualifications equivalent to a BSc degree is recommended."
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAK15012U,Advanced Topics in Human-Centered Computing ATHCC Block 3,7.5,"The aim of the course is to introduce participants to advanced topics in human-centred computing (HCC). HCC spans human-computer interaction, methods for prototyping and developing, and advanced interaction techniques.
Participants will read current and classic research papers on HCC and discuss them in-depth. In addition, they will hand in four written assignments on parts of HCC that will be used to grade the course. The graded assignments focus on practicing the scientific tasks and skills discussed in class, for example designing evaluation protocols, analysing data, or surveying and synthesizing literature.
The topics discussed in the course are intended to inspire students to pick topics for their master theses.

Knowledge of
Human-centred computing (HCC).
Current research topics in HCC, including but not limited to user experience, advanced user interfaces, and methods for prototyping and developing user interfaces. 
Research methods in HCC, including their relative benefits and drawbacks considering aspects of validity, reliability, generalisability, precision, and realism depending upon research questions and methods. 
 Skills in
Identifying and analysing scientific literature within HCC research domain.
Synthesising the literature within a specific area or domain of HCC, focusing on human use of technology and the major phenomena surrounding it.
Formulating and discussing open research questions and problems within the HCC area.
 Competences in
Analysing scientific papers, including considerations on users, tasks, the context of use, and technologies.
Discussing scientific work in HCC, in particular, the relation between construction of interfaces, understanding users, and conceptually-driven work.
Identifying poor and good arguments in HCC.","Some introduction to parts of human-centred computing, for instance through courses on Interaction Design, Human-Computer Interaction, User-centred Design, or the like.

Academic qualifications equivalent to a BSc degree is recommended."
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAA09007U,Computability and Complexity CoCo Block 3,7.5,"Computers are everywhere today—at work, in our cars, in our living rooms, and in our pockets—and have changed the world beyond our wildest imagination. Yet these marvellous devices are, at the core, amazingly simple and stupid: all they can do is to mechanically shuffle zeros and ones around. What is the true potential of such automated computational devices? And what are the limits of what can be done by mechanical calculations?
Complexity theory gives these deep and fascinating philosophical questions a crisp mathematical meaning. A computational problem is any task that is in principle amenable to being solved by a computer—i.e., it can be solved by mechanical application of mathematical steps. Complexity theory focuses on classifying computational problems according to their inherent difficulty, and on relating those classes of problems to each other. The goal is to understand the power of computers but also—and above all—the limitations of what problems can be solved by them, or more broadly by any type of automated computational process. A problem is regarded as inherently difficult if its solution requires unreasonably large resources regardless of which approach is used to solve it (i.e., no matter which algorithm is employed). Complexity theory formalizes this notion by introducing mathematical models of computation and quantifying the amount of resources needed to solve the problems, such as running time, memory usage, parallelism, communication, et cetera.
This course will give an introduction to computational complexity theory, survey some of the major research results, and present some of the open problems that are the focus of current research. While the intention is to give a fairly broad coverage, there might be a slight bias towards areas where researchers at DIKU have made significant contributions to the state of the art.

Knowledge of
Basic concepts in computability and complexity theory and how these concepts are related to one another.
Foundational research results in modern complexity theory.
Computational models (e.g., Turing machines, circuits, interactive protocols) and techniques for showing their limitations.
The power and limits of computability, with a focus on the computationally unsolvable Halting problem.
Complexity classes such as P, NP, PSPACE, EXPSPACE, L, and NL.
Tools and techniques for classifying problems according to their computational difficulty (including reductions).
Computational problems that are computable in principle but appear to be intractable to solve efficiently with theoretical guarantees on algorithm performance.

Skills in
Using standard tools and techniques in modern complexity theory to solve problems amenable to such methods.
Presenting foundational results (with proofs and constructions) in writing, using precise terminology and an appropriate level of technical detail.
Modelling computational problems mathematically and classifying them with respect to computational hardness.

Competences to
Identify relevant tools and techniques for complexity-theoretic problems.
Present complexity-theoretic arguments with mathematical stringency orally and in writing.
Read and understand material on advanced topics in the computational complexity theory research literature.","This course is intended to be relevant and accessible to all students, but the main target audience are Master's and PhD students in computer science and mathematics. The course is also suitable for PhD students in mathematics or computer science who have not previously taken a dedicated course on computational complexity theory.

You will need (knowledge equivalent to) basic courses in discrete mathematics and algorithms, and should have a firm grasp of such material. There are no additional formal prerequisites, but you will need mathematical maturity and a willingness to learn new, and sometimes conceptually challenging, material."
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAK10009U,Computational Geometry Block 3,7.5,"The purpose of this course is to introduce the students to the methods for solving problems where geometrical properties are of particular importance. We will look at some basic problems; at algorithmic paradigms especially suited to solve such problems, and at geometric data structures. We will also look at the applications of computational geometry in relation to the problems of for example molecular biology. No a priori knowledge of molecular biology is required. During the course, the students will be asked to make a project proposal (7.5 or 15 ECTS) which they will have the opportunity to work on in the following block.

Computational Geometry is concerned with the design and analysis of algorithms and heuristics, exploiting the geometrical aspects of underlying problems (i.e. routing problems, network design, localization problems and intersection problems).
Applications can be found in VLSI-design, pattern recognition, image processing, operations research, statistics and molecular biology.

Knowledge in
Convex hulls and algorithms for their determination.
Polygon triangulations and algorithms for their determination.
Selected range search methods.
Selected point location methods.
Voronoi diagrams and Delaunay triangulations and algorithms for their determination.
Selected algorithms for robot motion and visibility problems.
Geometric paradigms (e.g. plane sweep, fractional cascading, prune-and-search).
 Skills to
Describe, implement and use selected basic algorithms for solving geometric problems (e.g. convex hulls, localization, searching, visibility graphs).
Apply geometric paradigms (e.g. plane sweep, fractional cascading, prune and search) and data structures (e.g. Voronoi diagrams, Delaunay triangulations, visibility graphs) to solve geometric problems.
Present a scientific paper where computational geometry plays a crucial role.
Read computational geometry papers in scientific journals.
 Competences to
Evaluate which methods are best suited for solving problems involving geometrical properties.","Bachelor's level course in algorithms and data structures or similar.

Academic qualifications equivalent to a BSc degree is recommended."
UCPH001,Master of Science (MSc) in Computer Science,University of Copenhagen,"Copenhagen, Denmark",Danish,"Danish, English",Part-time,4.0,120.0,MSc,,Online,"EUR 10,000 to 17,000 per 60 ECTS/academic year","Bachelor’s degree with 45 ECTS in Computer Science:
- 7.5 ECTS in programming (2 paradigms)
- 10 ECTS in computer systems (e.g., architecture, OS, networks)
- 10 ECTS in theory (e.g., algorithms, complexity)
- 7.5 ECTS in mathematics (discrete math, linear algebra, modelling)",Proof of English proficiency is required (see English language requirements).,NDAA09009U,Numerical Optimization Block 3,7.5,Not available,Not available
